"id","date","timestamp","title","url","lat","lng"
"7e5c4e27e4767673a834234fc8f2fd01","2018-04-14 11:05:03","2018-04-14 13:11:19","Abaixo da meta, Pinda faz campanha de vacinação contra febre amarela no Mercado Municipal","https://g1.globo.com/sp/vale-do-paraiba-regiao/noticia/abaixo-da-meta-pinda-faz-campanha-de-vacinacao-contra-febre-amarela-no-mercado-municipal.ghtml","-23.17","-45.88"
"5ce4af10e497541b91e3a7d9e9d63699","2018-04-03 17:54:15","2018-04-03 18:58:35","Acre chega a receber até 5 mil doses de vacina contra a febre amarela por mês, aponta Saúde","https://g1.globo.com/ac/acre/noticia/acre-chega-a-receber-ate-5-mil-doses-de-vacina-contra-a-febre-amarela-por-mes-aponta-saude.ghtml","-23.54","-46.63"
"6002f481fa9d5fc7dcfa04488ab9ddc0","2018-03-02 06:46:01","2018-03-08 20:01:40","Ainda não tomou a vacina contra a febre amarela? Estação Mauá ","https://www.metrojornal.com.br/foco/2018/03/02/vacina-febre-amarela-estacao-maua-cptm-ultimo-dia.html","-23.66","-46.46"
"d4aea1a6fe88c8034ecc4bfbec87df3f","2018-03-27 06:58:00","2018-03-28 00:05:08","Alto Tietê tem pelo menos 13 casos confirmados de febre amarela ","https://g1.globo.com/sp/mogi-das-cruzes-suzano/noticia/alto-tiete-tem-pelo-menos-13-casos-confirmados-de-febre-amarela-dizem-prefeituras.ghtml","-23.39","-46.32"
"32797ccd2c11d89b48bf532d6a82aaa7","2018-03-02 11:36:25","2018-03-08 18:53:06","Amanhã é 'Dia D' vacinação contra a febre amarela","http://www.osaogoncalo.com.br/servicos/50941/amanha-e-dia-d-vacinacao-contra-a-febre-amarela","-22.82","-43.05"
"0bf90afe8b6a370611f2ce5379435d6e","2018-03-12 18:15:00","2018-03-13 01:28:16","Americana amplia vacinação contra a febre amarela e anuncia 'Dia D'","https://g1.globo.com/sp/campinas-regiao/noticia/americana-amplia-vacinacao-contra-a-febre-amarela-e-anuncia-dia-d.ghtml","-22.73","-47.33"
"aa0274f50650948e610bd9cb2b458ad0","2018-03-06 16:27:12","2018-03-07 22:02:13","Americana interrompe aplicação de vacina contra a febre amarela ","https://g1.globo.com/sp/campinas-regiao/noticia/americana-interrompe-aplicacao-de-vacina-contra-a-febre-amarela-em-4-unidades-para-manutencao-em-camaras.ghtml","-22.73","-47.33"
"6872ec442b0afe68d87eaf1ee9924799","2018-07-10 08:31:43","2018-07-10 10:31:48","Americana reduz postos de vacinação contra a febre amarela de 17 para 7; 52% da população está imunizada","https://g1.globo.com/sp/campinas-regiao/noticia/americana-reduz-postos-de-vacinacao-contra-a-febre-amarela-de-17-para-7-52-da-populacao-esta-imunizada.ghtml","-22.73","-47.33"
"6285a6393f85019d7d191c07f60839f2","2018-03-12 20:54:15","2018-03-12 21:42:06","Americana vai vacinar todos os moradores contra a febre amarela","http://news.google.com/news/url?sa=t&fd=R&ct2=pt-BR_br&usg=AFQjCNH86anNC6mLs_FJbP5Tk0BHKNRrGA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780471647967&ei=bSynWvCHDYXj3QGxu464Bg&url=http://liberal.com.br/cidades/americana/americana-vai-vacinar-todos-os-moradores-contra-a-febre-amarela-761828/","-22.73","-47.33"
"d499edb568f76655eaf6ec7c58e13543","2018-03-17 08:51:52","2018-03-17 08:14:34","Americana, Artur Nogueira e Holambra realizam ‘Dia D’ de vacinação contra a febre amarela; veja locais","https://g1.globo.com/sp/campinas-regiao/noticia/americana-artur-nogueira-e-holambra-realizam-dia-d-de-vacinacao-contra-a-febre-amarela-veja-locais.ghtml","-22.9","-47.06"
"e282313bbd00c3ee2ed1a918d162501a","2018-03-15 18:30:00","2018-03-15 19:13:21","Angra dos Reis recebe telas com inseticida para proteção contra febre amarela","http://agenciabrasil.ebc.com.br/geral/noticia/2018-03/angra-dos-reis-recebe-telas-com-inseticida-para-protecao-contra-febre-amarela","-22.9","-43.2"
"0902b8f9391aa8031387c89179f981de","2018-02-26 19:06:04","2018-03-07 23:23:06","Angra dos Reis registra a décima morte por febre amarela neste ano","https://oglobo.globo.com/rio/angra-dos-reis-registra-decima-morte-por-febre-amarela-neste-ano-22434871","-23","-44.31"
"ce6fb6cfe9cc945810198e4f200fe54a","2018-02-20 16:31:32","2018-03-07 23:23:06","Angra dos Reis registra maior número de mortes por febre amarela ","https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/angra-dos-reis-registra-maior-numero-de-mortes-por-febre-amarela-no-estado-do-rj.ghtml","-23","-44.31"
"21439b46551693c3b127486ecaf3192c","2018-03-09 09:02:00","2018-03-10 00:27:05","Angra dos Reis, RJ, registra 14ª morte por febre amarela e aumento ","https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/angra-dos-reis-rj-registra-14-morte-por-febre-amarela-e-aumento-no-numero-de-casos.ghtml","-23","-44.31"
"3ca450c797e8d06399c15c29208e208d","2018-03-09 09:02:30","2018-03-11 19:13:15","Angra dos Reis, RJ, registra 14ª morte por febre amarela e aumento no número de casos","https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/angra-dos-reis-rj-registra-14-morte-por-febre-amarela-e-aumento-no-numero-de-casos.ghtml","-22.9","-43.2"
"a9c21f7a1f3b9bd7ead42db5b4a492e2","2018-02-28 10:54:24","2018-03-07 23:23:06","Angra dos Reis, RJ, registra mais um caso de febre amarela","https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/angra-dos-reis-rj-registra-mais-um-caso-de-febre-amarela.ghtml","-23","-44.31"
"f7d1868f6c56b603f1a75578f28483d4","2018-03-07 09:34:09","2018-03-07 23:23:06","Angra dos Reis, RJ, registra mais uma morte por febre amarela; já ","https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/angra-dos-reis-rj-registra-mais-uma-morte-por-febre-amarela.ghtml","-23","-44.31"
"4f6053a115f0f03fa22d1a61f00c6076","2018-03-07 08:37:02","2018-03-07 17:20:19","Apenas uma das 11 cidades com casos confirmados de febre amarela cumpriu meta de vacinação no Sul de MG","https://g1.globo.com/mg/sul-de-minas/noticia/apenas-uma-das-11-cidades-com-casos-confirmados-de-febre-amarela-cumpriu-meta-de-vacinacao-no-sul-de-mg.ghtml","-21.78","-46.56"
"92e88f126eb5ff92a86cbf560740fde3","2018-03-14 14:55:21","2018-03-14 14:16:41","Após caso suspeito de febre amarela, ações de combate ao Aedes aegypti em bairro de Mogi seguem até sexta","https://g1.globo.com/sp/mogi-das-cruzes-suzano/noticia/apos-caso-suspeito-de-febre-amarela-acoes-de-combate-ao-aedes-aegypti-em-bairro-de-mogi-seguem-ate-sexta.ghtml","-23.52","-46.18"
"bafede7fcaeec671dc7e29d80810c9be","2018-03-01 14:31:08","2018-03-08 16:29:11","Após confirmação de caso, busca por vacina de febre amarela lota ","https://g1.globo.com/sp/piracicaba-regiao/noticia/apos-confirmacao-de-caso-busca-por-vacina-de-febre-amarela-lota-postos-de-piracicaba.ghtml","-22.99","-47.5"
"3d362f50cd3d2e9b2ca9665b7052b6d9","2018-04-26 06:39:58","2018-04-26 08:02:23","Após dobrar mortes, febre amarela fica estável na Região","http://www.jj.com.br/noticias/apos-dobrar-mortes-febre-amarela-fica-estavel-na-regiao/","-23.2","-46.78"
"6b155c143ca765e20d4e5dec5c861ff2","2018-03-13 06:00:49","2018-03-13 06:30:47","Após febre amarela, pacientes relatam dramas e enfrentam desafios para voltar à rotina","http://hojeemdia.com.br/horizontes/ap%C3%B3s-febre-amarela-pacientes-relatam-dramas-e-enfrentam-desafios-para-voltar-%C3%A0-rotina-1.605562","-22.9","-43.2"
"1b403ea80d63a19a38e9dcef5caaf924","2018-04-03 09:06:42","2018-04-03 21:04:52","Após feriados, Vinhedo retoma vacinação contra febre amarela nas ","https://g1.globo.com/sp/campinas-regiao/noticia/apos-feriados-vinhedo-retoma-vacinacao-contra-febre-amarela-nas-unidades-de-saude.ghtml","-23.03","-46.97"
"ff3394556c522ffae8e0fc259a6b9874","2018-04-03 09:03:33","2018-04-03 09:41:54","Após feriados, Vinhedo retoma vacinação contra febre amarela nas unidades de saúde","https://g1.globo.com/sp/campinas-regiao/noticia/apos-feriados-vinhedo-retoma-vacinacao-contra-febre-amarela-nas-unidades-de-saude.ghtml","-22.9","-47.06"
"74eff57faf0e97e92bde8599040f7552","2018-01-18 10:21:17","2018-03-08 01:53:48","Após ficar sem doses, Poá volta a vacinar contra febre amarela ","https://g1.globo.com/sp/mogi-das-cruzes-suzano/noticia/apos-ficar-sem-doses-poa-volta-a-vacinar-contra-febre-amarela-nesta-quinta.ghtml","-23.52","-46.34"
"2a173639b234f204abf83cde8a4e4efa","2018-03-15 08:38:18","2018-03-15 14:32:14","Após morte de macaco, ruas do Sion recebem pente-fino contra febre amarela","http://news.google.com/news/url?sa=t&fd=R&ct2=pt-BR_br&usg=AFQjCNFwL_w5QPCCZLdzTG-pjgQKMa8ZcA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780474528561&ei=LbyqWsD2F8nT3gHzr4LABA&url=https://www.em.com.br/app/noticia/gerais/2018/03/15/interna_gerais,944274/morte-de-macaco-motiva-pente-fino-contra-febre-amarela-no-sion.shtml","-19.81","-43.95"
"5988a93bce6fe41341b28da8b5dfcd0e","2018-10-05 14:30:42","2018-10-05 15:28:45","Após morte de macaco, Saúde recomenda vacina contra febre amarela em bairro de Itajaí","https://g1.globo.com/sc/santa-catarina/noticia/2018/10/05/apos-morte-de-macaco-saude-recomenda-vacina-contra-febre-amarela-em-bairro-de-itajai.ghtml","-26.9","-48.66"
"bd0b2ecc104ae9bcc8a2e8f9dcf969bf","2018-01-13 21:15:18","2018-04-08 12:56:01","Após morte por febre amarela, cresce busca por vacina em ","http://g1.globo.com/jornal-nacional/noticia/2018/01/apos-morte-por-febre-amarela-cresce-busca-por-vacina-em-teresopolis-rj.html","-22.41","-42.96"
"2cfd990db0d73cb4aa4fdf01a2702cb1","2018-02-07 20:04:08","2018-03-09 07:12:45","Após morte por febre amarela, Saúde de Arujá promove bloqueio ","https://g1.globo.com/sp/mogi-das-cruzes-suzano/noticia/apos-morte-por-febre-amarela-saude-de-aruja-promove-bloqueio-casa-a-casa-no-jardim-josely.ghtml","-23.39","-46.32"
"b99f8bfeeef247e66b6129d2e787bcd4","2018-04-26 07:11:34","2018-04-27 08:40:46","Após mortes dobrarem em um mês, febre amarela fica estável na ","http://www.jj.com.br/noticias/apos-mortes-dobrarem-em-um-mes-febre-amarela-fica-estavel-na-regiao/","-23.2","-46.78"
"da63584004f58fc0981fffeec5100367","2018-01-13 10:51:11","2018-04-08 20:32:33","Após mortes por febre amarela, Mairiporã vacina mais de 90% da ","https://g1.globo.com/sp/sao-paulo/noticia/apos-mortes-por-febre-amarela-mairipora-vacina-mais-de-90-da-populacao.ghtml","-23.31","-46.58"
"316eef94b9c0b07c5ad0903dcc280815","2018-03-07 14:56:16","2018-03-09 07:33:50","Após onda de febre amarela, turismo e hotelaria de Mairiporã (SP ","http://hoteliernews.com.br/noticias/apos-onda-de-febre-amarela-turismo-e-hotelaria-de-mairipora-sp-organizam-recuperacao-79252","-23.31","-46.58"
"f3c534eb8ddf1859b92a4f63d2d2207c","2018-04-09 14:28:54","2018-04-09 21:17:42","Após quatro meses, sobrevivente da febre amarela volta ao trabalho ","http://www.jj.com.br/jundiai/apos-quatro-meses-sobrevivente-da-febre-amarela-volta-ao-trabalho-estou-vivo/","-23.2","-46.78"
"ae6c61c025a2b0c8a16ac8a4818aee17","2018-04-20 11:04:00","2018-04-20 11:12:26","Após uma morte, Peruíbe confirma novo caso de paciente com febre amarela","http://news.google.com/news/url?sa=t&fd=R&ct2=pt-BR_br&usg=AFQjCNG0c6PHeNH2KtwCCNSEReVNRp2RKQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780528375132&ei=WQPaWojtPNCT3QHCyJDQAg&url=https://g1.globo.com/sp/santos-regiao/mais-saude/noticia/apos-uma-morte-peruibe-confirma-novo-caso-de-paciente-com-febre-amarela.ghtml","-23.54","-46.63"
"d775238982fb4bb1d947f32803b27b0f","2018-02-16 11:22:27","2018-03-17 19:19:51","Aposentado que morreu por febre amarela recusou vacina e se ","https://g1.globo.com/sp/sorocaba-jundiai/noticia/aposentado-que-morreu-por-febre-amarela-recusou-vacina-diz-prefeitura-de-piedade.ghtml","-23.71","-47.42"
"93ed155a7c1c0c7fe879db703108c714","2018-02-21 20:27:49","2018-03-13 05:53:48","Araruama, RJ, intensifica ações contra a febre amarela após morte ","https://g1.globo.com/rj/regiao-dos-lagos/noticia/araruama-rj-intensifica-acoes-contra-a-febre-amarela-apos-morte-de-macaco-pela-doenca.ghtml","-22.87","-42.34"
"e260b37f1b06fd160338562b8a47be6a","2018-02-21 10:08:42","2018-03-08 02:29:21","Araruama, RJ, tem primeira morte de macaco por febre amarela ","https://g1.globo.com/rj/regiao-dos-lagos/noticia/araruama-rj-tem-primeira-morte-de-macaco-por-febre-amarela-confirmada-pelo-estado.ghtml","-22.87","-42.34"
"c532f0318636abea319343b52087df74","2018-03-26 16:53:41","2018-03-29 01:49:14","Argentina tem dois mortos por febre amarela após viagens ao Brasil","https://www1.folha.uol.com.br/cotidiano/2018/03/argentina-tem-dois-mortos-por-febre-amarela-apos-viagens-ao-brasil.shtml","-20.28","-43.5"
"7f1eeffe1e44ea158941dadcb0dacfb2","2018-02-21 18:55:22","2018-03-08 06:31:29","Arujá confirma novo caso de febre amarela","https://g1.globo.com/sp/mogi-das-cruzes-suzano/noticia/aruja-confirma-novo-caso-de-febre-amarela.ghtml","-23.39","-46.32"
"ae681aef4f76ae13cb6c6867dbce9840","2017-12-17 14:58:23","2018-03-12 08:14:44","Arujá continua vacinação contra a febre amarela","https://g1.globo.com/sp/mogi-das-cruzes-suzano/noticia/aruja-continua-vacinacao-contra-a-febre-amarela.ghtml","-23.39","-46.32"
"a336db5ec242f4459283c84a19db59d2","2018-01-17 20:13:00","2018-03-30 00:40:10","Arujá recebe novas doses da vacina contra febre amarela e retoma ","https://g1.globo.com/sp/mogi-das-cruzes-suzano/noticia/aruja-recebe-novas-doses-da-vacina-contra-febre-amarela-e-retoma-vacinacao-nesta-quinta.ghtml","-23.39","-46.32"
"bac5808ce6b7c86268971296ccc09ceb","2017-11-21 18:49:44","2018-03-15 11:14:07","Arujá terá 'Dia D' de vacinação contra a febre amarela no sábado","https://g1.globo.com/sp/mogi-das-cruzes-suzano/noticia/aruja-tera-dia-d-de-vacinacao-contra-a-febre-amarela-no-sabado.ghtml","-23.39","-46.32"
"0b9a810ca21b819a2d70a4a732795331","2018-09-18 19:52:55","2018-09-19 04:04:34","Atibaia é segunda cidade em SP com mais casos de febre amarela ","https://g1.globo.com/sp/vale-do-paraiba-regiao/noticia/2018/09/18/atibaia-e-segunda-cidade-em-sp-com-mais-casos-de-febre-amarela-aponta-vigilancia-estadual.ghtml","-22.95","-46.54"
"0c2257cfb4ec9cca0079729b03c47e0a","2018-09-18 19:48:47","2018-09-18 21:45:56","Atibaia é segunda cidade em SP com mais casos de febre amarela, aponta vigilância estadual","https://g1.globo.com/sp/vale-do-paraiba-regiao/noticia/2018/09/18/atibaia-e-segunda-cidade-em-sp-com-mais-casos-de-febre-amarela-aponta-vigilancia-estadual.ghtml","-23.17","-45.88"
"a80fb02fb338c6b7781624ac9c13e214","2018-02-19 11:40:26","2018-03-08 07:11:01","Aumenta para 29 o número de mortos por febre amarela no RJ e ","https://g1.globo.com/rj/rio-de-janeiro/noticia/rio-de-janeiro-tera-novo-dia-d-de-combate-a-febre-amarela.ghtml","-22.24","-43.7"
"fabf92f5eaa20fe01c410968d17db4c6","2018-02-28 12:18:57","2018-03-08 02:35:32","Aumenta para 6 número de casos suspeitos de febre amarela e ","https://g1.globo.com/sp/campinas-regiao/noticia/paciente-de-valinhos-com-suspeita-de-febre-amarela-espera-transplante-de-figado-na-unicamp.ghtml","-22.97","-46.99"
"d910c8129848a1cef4a9aaf14141a782","2018-03-12 22:41:19","2018-03-12 22:23:15","Avanço da febre amarela faz mais uma cidade mineira decretar ","https://www.em.com.br/app/noticia/gerais/2018/03/12/interna_gerais,943638/avanco-febre-amarela-cidade-mineira-decretar-situacao-de-emergencia.shtml","-21.76","-43.35"
"5455d41355750f7b37c6c9b283aaefaa","2018-02-15 18:35:47","2018-03-08 10:35:22","Baixada Santista tem oito casos suspeitos de febre amarela","http://www.diariodolitoral.com.br/cotidiano/baixada-santista-tem-oito-casos-suspeitos-de-febre-amarela/108471/","-24.32","-46.99"
"dfff13ac171739e416ab723a093c3d2b","2018-04-03 15:29:06","2018-04-05 01:20:54","Balanço Chega a 150 o número de mortes por febre amarela em ","http://www.diariodepernambuco.com.br/app/noticia/brasil/2018/04/03/interna_brasil,747313/chega-a-150-o-numero-de-mortes-por-febre-amarela-em-minas-gerais.shtml","-20.37","-43.41"
"2011304a53920c854a548a0be2211dc1","2018-02-22 10:33:11","2018-03-08 00:29:09","Barbacena intensifica vacinação contra febre amarela na área urbana","https://g1.globo.com/mg/zona-da-mata/noticia/barbacena-intensifica-vacinacao-contra-febre-amarela-na-area-urbana.ghtml","-21.22","-43.77"
"e049dfdb5857dad49b2ff4c843aa2779","2018-03-28 13:42:20","2018-03-28 20:45:42","Barra do Piraí registra mais dois casos de febre amarela, no Sul do ","https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/barra-do-pirai-registra-mais-dois-casos-de-febre-amarela-no-sul-do-rj.ghtml","-22.47","-43.82"
"964095e9e6b67365552820392075c2b0","2018-03-28 13:42:20","2018-03-29 17:34:37","Barra do Piraí registra mais dois casos de febre amarela, no Sul do RJ","https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/barra-do-pirai-registra-mais-dois-casos-de-febre-amarela-no-sul-do-rj.ghtml","-23","-44.31"
"b31f1970ec91471886cfdf763aa5e70c","2018-02-28 09:13:41","2018-03-07 22:41:48","Barra Mansa, RJ, registra morte por suspeita de febre amarela","https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/barra-mansa-rj-registra-morte-por-suspeita-de-febre-amarela.ghtml","-22.54","-44.17"
"45509f2e08b85ef26d35bc367903a418","2018-03-08 12:19:33","2018-03-08 21:45:08","Barueri registra primeira morte por febre amarela","http://webdiario.com.br/noticia/17972/barueri-registra-primeira-morte-por-febre-ama","-23.51","-46.87"
"a357edf7860b5f4db85b0e7d89cedb31","2018-02-17 17:31:52","2018-03-08 06:52:09","Bezerros confirma primeiro caso de Febre Amarela na cidade","https://nodetalhe.com.br/bezerros-confirma-febre-amarela-na-cidade/","-23.31","-46.58"
"04ce8cfcd465349b2256019a1e537dab","2018-03-07 19:06:00","2018-03-07 17:25:33","Boletim do Ministério da Saúde confirma 846 casos e 260 mortes por febre amarela","http://agenciabrasil.ebc.com.br/geral/noticia/2018-03/boletim-do-ministerio-da-saude-confirma-846-casos-e-260-mortes-por-febre","-22.9","-43.2"
"5bea653dbe749ededa248bd948e8dc3d","2018-03-20 21:21:39","2018-03-20 21:05:41","Bom Jardim registra 1º caso de febre amarela e sobe número de mortes pela doença na Serra do Rio","https://g1.globo.com/rj/regiao-serrana/noticia/bom-jardim-registra-1-caso-de-febre-amarela-e-sobe-numero-de-mortes-pela-doenca-na-serra-do-rio.ghtml","-22.28","-42.53"
"c568018d52067ef94eb299fbfeac3228","2018-02-16 16:24:41","2018-03-09 00:28:06","Bragança Paulista confirma duas primeiras mortes por febre amarela","https://g1.globo.com/sp/vale-do-paraiba-regiao/noticia/braganca-paulista-confirma-duas-primeiras-mortes-por-febre-amarela.ghtml","-22.95","-46.54"
"8d6bd8cee029d451c503a19a48978dbf","2018-04-20 17:07:27","2018-04-20 16:16:57","Brasil tem 1.157
casos e 342 mortes por febre amarela, diz ministério ","http://noticias.r7.com/saude/brasil-tem-1157-casos-e-342-mortes-por-febre-amarela-diz-ministerio-20042018","-23.54","-46.63"
"c97940ebbf61d33656347e09174fee21","2018-01-17 20:11:37","2018-04-13 16:23:27","Cabo Frio, RJ, tem vacinas contra febre amarela disponíveis em ","https://g1.globo.com/rj/regiao-dos-lagos/noticia/cabo-frio-rj-tem-vacinas-contra-febre-amarela-disponiveis-em-unidades-de-saude-veja-quais.ghtml","-22.87","-42.01"
"cb02f9a2bd22914b356aa3dd43257714","2018-04-17 11:39:00","2018-04-17 23:50:32","Caçapava confirma dois casos de febre amarela | Vale do Paraíba e ","https://g1.globo.com/sp/vale-do-paraiba-regiao/noticia/cacapava-confirma-dois-casos-de-febre-amarela.ghtml","-23.1","-45.7"
"74741ab4f67aa8a0ec098d5bc73955a4","2018-04-18 19:33:00","2018-04-19 09:10:07","Caçapava confirma morte de mulher de 34 anos por febre amarela","https://g1.globo.com/sp/vale-do-paraiba-regiao/noticia/cacapava-confirma-morte-de-mulher-de-34-anos-por-febre-amarela.ghtml","-23.71","-47.42"
"620568f2b10ed220f23980842b9ae153","2018-04-04 11:58:32","2018-04-26 05:39:46","Caçapava confirma primeiro caso autóctone de febre amarela","http://www.meon.com.br/noticias/regiao/cacapava-confirma-primeiro-caso-autoctone-de-febre-amarela","-23.1","-45.7"
"ea392ac1f041d0a44b230c13c6de1f29","2017-06-02 17:41:42","2018-04-08 01:30:54","Cachoeiras de Macacu tem primeiro caso de febre amarela ","https://g1.globo.com/rj/regiao-serrana/noticia/cachoeiras-de-macacu-tem-primeiro-caso-de-febre-amarela-confirmado-sao-18-no-estado.ghtml","-22.46","-42.65"
"594c01841e05b90300a985b348e8186b","2018-10-19 04:06:19","2018-10-19 08:35:45","Camboriú realizará vacinações contra a Febre Amarela à domicílio na área rural","http://news.google.com/news/url?sa=t&fd=R&ct2=pt-BR_br&usg=AFQjCNE0P0o-YfMVttUR8F8CbIreLBZjMw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780773363828&ei=oM_JW_D0PIyS3QGHhLHgDg&url=https://www.clickcamboriu.com.br/geral/2018/10/camboriu-realizara-vacinacoes-contra-a-febre-amarela-a-domicilio-na-area-rural-201002.html","-27.02","-48.65"
"3fb3aee837fa7746f4a989644a981f06","2018-03-09 15:31:30","2018-03-10 00:56:35","Caminhoneiros receberão vacinação contra febre amarela","https://folhadolitoral.com.br/ciencia-e-saude/caminhoneiros-receberao-vacinacao-contra-febre-amarela/","-25.52","-48.5"
"29d124c5db15d0e720ff009b46cf62c5","2018-03-12 08:57:11","2018-03-12 09:24:55","Campanha contra a febre amarela imuniza moradores e alunos de centro universitário ","https://g1.globo.com/sp/sorocaba-jundiai/noticia/campanha-contra-a-febre-amarela-imuniza-moradores-e-alunos-de-centro-universitario.ghtml","-23.26","-47.29"
"06c91124a810e7ea4775675c84f21e66","2018-02-27 13:55:43","2018-03-08 01:39:22","Campanha contra febre amarela segue em Ribeirão Pires até dia 2","http://www.abcdoabc.com.br/ribeirao-pires/noticia/campanha-contra-febre-amarela-segue-ribeirao-pires-ate-dia-2-61671","-23.71","-46.41"
"4599f8de9ccbb310c255a93a0eac9067","2018-02-18 15:40:52","2018-03-19 12:56:52","Campanha de vacinação contra a febre amarela é prorrogada na ","http://agenciabrasil.ebc.com.br/geral/noticia/2018-02/campanha-de-vacinacao-contra-febre-amarela-e-prorrogada-na-capital-paulista","-23.31","-46.58"
"e9a2d2d772abc49d6c4e5ddcc8c0dbc3","2018-03-20 15:41:00","2018-03-21 11:33:19","Campanha de vacinação contra a febre amarela é realizada em ","https://g1.globo.com/mg/centro-oeste/noticia/campanha-de-vacinacao-contra-a-febre-amarela-e-realizada-em-divinopolis.ghtml","-20.07","-44.57"
"f15b19a921301c971d5bc2d35be3c8e5","2018-03-20 15:41:37","2018-03-20 15:17:49","Campanha de vacinação contra a febre amarela é realizada em Divinópolis","https://g1.globo.com/mg/centro-oeste/noticia/campanha-de-vacinacao-contra-a-febre-amarela-e-realizada-em-divinopolis.ghtml","-20.13","-44.88"
